Area_m2,Deposit,Monthly_Rent,School_Walk_Min,Transit_Min,Conv_Count,Subway_Count,Bank_Count,Hosp_Count,Pharm_Count,School_Count_Near,Cafe_Count,Rest_Count,Mart_Count,Parking_Count,Price_Hwansan,House_Age,House_Type_Multi_Family,House_Type_Multi_Unit,House_Type_Row_House,House_Type_Single_House,House_Type_Villa,Rent_Type_Jeonse,Rent_Type_Monthly,Orientation_East,Orientation_South,Orientation_West
41.71,17800.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,17800.0,10.0,False,False,False,False,True,True,False,True,False,False
34.19,18900.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,18900.0,9.0,False,False,False,False,True,True,False,True,False,False
54.8,20400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,20400.0,9.0,False,False,False,False,True,True,False,True,False,False
14.14,8400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,8400.0,9.0,False,False,False,False,True,True,False,True,False,False
24.98,13000.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,13000.0,9.0,False,False,False,False,True,True,False,True,False,False
24.57,10000.0,0.0,50,22,2,0,2,2,0,0,5,15,1,0.0,10000.0,8.0,False,False,False,False,True,True,False,True,False,False
24.88,15500.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,15500.0,9.0,False,False,False,False,True,True,False,True,False,False
54.8,20000.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,20000.0,9.0,False,False,False,False,True,True,False,True,False,False
24.88,2000.0,55.0,27,11,6,0,3,4,2,0,15,15,0,3.0,7500.0,9.0,False,False,False,False,True,False,True,True,False,False
23.99,11000.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,11000.0,9.0,False,False,False,False,True,True,False,True,False,False
18.0,1000.0,60.0,27,11,6,0,3,4,2,0,15,15,0,3.0,7000.0,9.0,False,False,False,False,True,False,True,True,False,False
45.4,1000.0,0.0,50,22,2,0,2,2,0,0,5,15,1,0.0,1000.0,13.0,False,False,False,False,True,True,False,True,False,False
19.59,9000.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,9000.0,10.0,False,False,False,False,True,True,False,True,False,False
21.07,9500.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,9500.0,10.0,False,False,False,False,True,True,False,True,False,False
44.98,2000.0,50.0,50,22,2,0,2,2,0,0,5,15,1,0.0,7000.0,13.0,False,False,False,False,True,False,True,True,False,False
20.67,5400.0,54.0,14,13,2,0,0,0,0,1,3,7,0,0.0,10800.0,3.0,False,False,False,False,True,False,True,False,False,True
36.06,4147.2,17.28,23,21,2,0,0,0,0,0,3,6,0,0.0,5875.2,7.0,False,False,False,False,True,False,True,True,False,False
16.45,4320.0,62.64,14,11,3,0,0,0,1,2,15,15,1,1.0,10584.0,4.0,False,False,False,False,True,False,True,False,False,False
22.86,1080.0,86.4,17,18,3,0,0,0,0,1,7,15,0,0.0,9720.0,4.0,False,False,False,False,True,False,True,False,False,False
13.42,324.0,33.48,17,18,3,0,0,0,0,1,7,15,0,0.0,3671.9999999999995,14.0,False,False,False,False,True,False,True,True,False,False
13.6,2052.0,37.8,14,13,2,0,0,0,0,1,3,7,0,0.0,5832.0,13.0,False,False,False,False,True,False,True,False,False,True
15.6,1080.0,47.52,19,20,1,0,0,0,0,0,1,3,0,0.0,5832.0,8.0,False,False,False,False,True,False,True,False,False,False
25.01,18360.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,18360.0,6.0,False,False,False,False,True,True,False,False,False,False
21.48,0.0,35.64,23,21,2,0,0,0,0,0,3,6,0,0.0,3564.0,28.0,False,False,False,False,True,False,True,False,False,False
21.48,0.0,35.64,23,21,2,0,0,0,0,0,3,6,0,0.0,3564.0,28.0,False,False,False,False,True,False,True,False,False,False
13.3,324.0,34.56,17,18,3,0,0,0,0,1,7,15,0,0.0,3780.0,14.0,False,False,False,False,True,False,True,True,False,False
21.715,1080.0,59.4,14,13,2,0,0,0,0,1,3,7,0,0.0,7020.0,12.0,False,False,False,False,True,False,True,True,False,False
35.09,4385.88,15.12,23,21,2,0,0,0,0,0,3,6,0,0.0,5897.88,7.0,False,False,False,False,True,False,True,True,False,False
15.09,520.0,41.6,14,13,2,0,0,0,0,1,3,7,0,0.0,4680.0,12.0,False,False,False,False,True,False,True,True,False,False
23.21,15600.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
23.21,15600.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
14.09,1976.0,36.4,14,13,2,0,0,0,0,1,3,7,0,0.0,5616.0,13.0,False,False,False,False,True,False,True,False,False,True
13.6,1976.0,10.4,14,13,2,0,0,0,0,1,3,7,0,0.0,3016.0,13.0,False,False,False,False,True,False,True,False,False,True
14.09,1976.0,39.52,14,13,2,0,0,0,0,1,3,7,0,0.0,5928.0,13.0,False,False,False,False,True,False,True,False,False,True
13.38,5200.0,0.0,14,13,2,0,0,0,0,1,3,7,0,0.0,5200.0,12.0,False,False,False,False,True,True,False,True,False,False
13.38,5200.0,0.0,14,13,2,0,0,0,0,1,3,7,0,0.0,5200.0,12.0,False,False,False,False,True,True,False,True,False,False
17.3762,16120.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16120.0,6.0,False,False,False,False,True,True,False,False,False,False
28.84,8320.0,0.0,14,13,2,0,0,0,0,1,3,7,0,0.0,8320.0,11.0,False,False,False,False,True,True,False,False,False,True
21.715,1040.0,58.24,14,13,2,0,0,0,0,1,3,7,0,0.0,6864.0,12.0,False,False,False,False,True,False,True,True,False,False
23.21,15600.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
23.21,15600.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
18.36,520.0,43.68,23,21,2,0,0,0,0,0,3,6,0,0.0,4888.0,11.0,False,False,False,False,True,False,True,False,False,False
38.66,5200.0,88.4,19,20,1,0,0,0,0,0,1,3,0,0.0,14040.0,4.0,False,False,False,False,True,False,True,False,False,False
48.26,678.08,34.32,19,20,1,0,0,0,0,0,1,3,0,0.0,4110.08,6.0,False,False,False,False,True,False,True,False,False,False
19.3984,14560.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,6.0,False,False,False,False,True,True,False,False,False,False
21.21,1040.0,57.2,14,13,2,0,0,0,0,1,3,7,0,0.0,6760.0,12.0,False,False,False,False,True,False,True,True,False,False
20.705,1040.0,57.2,14,13,2,0,0,0,0,1,3,7,0,0.0,6760.0,12.0,False,False,False,False,True,False,True,True,False,False
21.715,1040.0,57.2,14,13,2,0,0,0,0,1,3,7,0,0.0,6760.0,12.0,False,False,False,False,True,False,True,True,False,False
18.36,520.0,43.68,23,21,2,0,0,0,0,0,3,6,0,0.0,4888.0,11.0,False,False,False,False,True,False,True,False,False,False
42.25,13000.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,13000.0,12.0,False,False,False,False,True,True,False,False,False,False
21.715,1040.0,59.28,14,13,2,0,0,0,0,1,3,7,0,0.0,6968.0,12.0,False,False,False,False,True,False,True,True,False,False
21.21,10400.0,34.32,14,13,2,0,0,0,0,1,3,7,0,0.0,13832.0,12.0,False,False,False,False,True,False,True,True,False,False
19.7272,15600.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,15600.0,6.0,False,False,False,False,True,True,False,False,False,False
19.7272,15600.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,15600.0,6.0,False,False,False,False,True,True,False,False,False,False
38.98,17680.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,17680.0,6.0,False,False,False,False,True,True,False,False,False,False
19.7272,15600.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,15600.0,6.0,False,False,False,False,True,True,False,False,False,False
22.06,10400.0,0.0,14,13,2,0,0,0,0,1,3,7,0,0.0,10400.0,12.0,False,False,False,False,True,True,False,True,False,False
38.59,13520.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,13520.0,12.0,False,False,False,False,True,True,False,False,False,False
25.01,18720.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,18720.0,6.0,False,False,False,False,True,True,False,False,False,False
20.705,1040.0,55.12,14,13,2,0,0,0,0,1,3,7,0,0.0,6552.0,12.0,False,False,False,False,True,False,True,True,False,False
13.2,312.0,34.32,17,18,3,0,0,0,0,1,7,15,0,0.0,3744.0,14.0,False,False,False,False,True,False,True,True,False,False
18.8,12480.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,12480.0,6.0,False,False,False,False,True,True,False,False,False,False
38.66,5200.0,88.4,19,20,1,0,0,0,0,0,1,3,0,0.0,14040.0,4.0,False,False,False,False,True,False,True,False,False,False
19.08,3120.0,78.0,19,20,1,0,0,0,0,0,1,3,0,0.0,10920.0,4.0,False,False,False,False,True,False,True,False,False,False
19.08,3120.0,78.0,19,20,1,0,0,0,0,0,1,3,0,0.0,10920.0,4.0,False,False,False,False,True,False,True,False,False,False
17.54,2080.0,69.68,19,20,1,0,0,0,0,0,1,3,0,0.0,9048.0,4.0,False,False,False,False,True,False,True,False,False,False
19.08,2080.0,65.52,19,20,1,0,0,0,0,0,1,3,0,0.0,8632.0,4.0,False,False,False,False,True,False,True,False,False,False
19.08,5200.0,52.0,19,20,1,0,0,0,0,0,1,3,0,0.0,10400.0,4.0,False,False,False,False,True,False,True,False,False,False
19.08,15600.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
19.08,15600.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
16.03,1040.0,46.8,14,13,2,0,0,0,0,1,3,7,0,0.0,5720.0,13.0,False,False,False,False,True,False,True,False,False,True
20.705,1040.0,57.2,14,13,2,0,0,0,0,1,3,7,0,0.0,6760.0,12.0,False,False,False,False,True,False,True,True,False,False
17.54,5200.0,52.0,19,20,1,0,0,0,0,0,1,3,0,0.0,10400.0,4.0,False,False,False,False,True,False,True,False,False,False
19.7272,10400.0,31.2,17,18,3,0,0,0,0,1,7,15,0,0.0,13520.0,6.0,False,False,False,False,True,False,True,False,False,False
17.95,2080.0,72.8,19,20,1,0,0,0,0,0,1,3,0,0.0,9360.0,4.0,False,False,False,False,True,False,True,False,False,False
23.21,18720.0,0.0,19,20,1,0,0,0,0,0,1,3,0,0.0,18720.0,4.0,False,False,False,False,True,True,False,False,False,False
21.715,520.0,57.2,14,13,2,0,0,0,0,1,3,7,0,0.0,6240.0,12.0,False,False,False,False,True,False,True,True,False,False
14.76,312.0,41.6,14,13,2,0,0,0,0,1,3,7,0,0.0,4472.0,14.0,False,False,False,False,True,False,True,False,False,True
17.95,2080.0,72.8,19,20,1,0,0,0,0,0,1,3,0,0.0,9360.0,4.0,False,False,False,False,True,False,True,False,False,False
21.715,1040.0,55.12,14,13,2,0,0,0,0,1,3,7,0,0.0,6552.0,12.0,False,False,False,False,True,False,True,True,False,False
14.09,1040.0,41.6,14,13,2,0,0,0,0,1,3,7,0,0.0,5200.0,13.0,False,False,False,False,True,False,True,False,False,True
19.7272,10400.0,31.2,17,18,3,0,0,0,0,1,7,15,0,0.0,13520.0,6.0,False,False,False,False,True,False,True,False,False,False
18.57,13000.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,13000.0,6.0,False,False,False,False,True,True,False,False,False,False
18.01,10400.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,10400.0,6.0,False,False,False,False,True,True,False,False,False,False
36.13,16380.0,0.0,23,21,2,0,0,0,0,0,3,6,0,0.0,16380.0,7.0,False,False,False,False,True,True,False,True,False,False
49.56,654.16,36.4,17,18,3,0,0,0,0,1,7,15,0,0.0,4294.16,5.0,False,False,False,False,True,False,True,False,False,False
42.76,565.76,31.2,17,18,3,0,0,0,0,1,7,15,0,0.0,3685.76,5.0,False,False,False,False,True,False,True,False,False,False
22.44,10400.0,26.0,17,18,3,0,0,0,0,1,7,15,0,0.0,13000.0,4.0,False,False,False,False,True,False,True,False,False,False
42.76,565.76,32.24,17,18,3,0,0,0,0,1,7,15,0,0.0,3789.76,5.0,False,False,False,False,True,False,True,False,False,False
22.44,10398.96,26.0,17,18,3,0,0,0,0,1,7,15,0,0.0,12998.96,4.0,False,False,False,False,True,False,True,False,False,False
38.85,13520.0,0.0,23,21,2,0,0,0,0,0,3,6,0,0.0,13520.0,11.0,False,False,False,False,True,True,False,False,False,False
22.44,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
22.86,10400.0,31.2,17,18,3,0,0,0,0,1,7,15,0,0.0,13520.0,4.0,False,False,False,False,True,False,True,False,False,False
22.86,12480.0,15.6,17,18,3,0,0,0,0,1,7,15,0,0.0,14040.0,4.0,False,False,False,False,True,False,True,False,False,False
19.3984,14560.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,6.0,False,False,False,False,True,True,False,False,False,False
20.14,14040.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14040.0,6.0,False,False,False,False,True,True,False,False,False,False
22.86,8320.0,41.6,17,18,3,0,0,0,0,1,7,15,0,0.0,12480.0,4.0,False,False,False,False,True,False,True,False,False,False
22.86,14560.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,4.0,False,False,False,False,True,True,False,False,False,False
56.1,17680.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,17680.0,12.0,False,False,False,False,True,True,False,False,False,False
22.86,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
22.86,12480.0,15.6,17,18,3,0,0,0,0,1,7,15,0,0.0,14040.0,4.0,False,False,False,False,True,False,True,False,False,False
22.86,10400.0,31.2,17,18,3,0,0,0,0,1,7,15,0,0.0,13520.0,4.0,False,False,False,False,True,False,True,False,False,False
22.86,14560.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,4.0,False,False,False,False,True,True,False,False,False,False
22.44,5200.0,52.0,17,18,3,0,0,0,0,1,7,15,0,0.0,10400.0,4.0,False,False,False,False,True,False,True,False,False,False
22.86,1040.0,83.2,17,18,3,0,0,0,0,1,7,15,0,0.0,9360.0,4.0,False,False,False,False,True,False,True,False,False,False
52.31,12172.16,10.4,19,20,1,0,0,0,0,0,1,3,0,0.0,13212.16,6.0,False,False,False,False,True,False,True,False,False,False
22.86,10400.0,26.0,17,18,3,0,0,0,0,1,7,15,0,0.0,13000.0,4.0,False,False,False,False,True,False,True,False,False,False
27.1,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
27.1,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
22.86,12480.0,20.8,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,4.0,False,False,False,False,True,False,True,False,False,False
13.38,312.0,31.2,14,13,2,0,0,0,0,1,3,7,0,0.0,3432.0,12.0,False,False,False,False,True,False,True,True,False,False
28.33,19760.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,19760.0,4.0,False,False,False,False,True,True,False,False,False,False
23.05,2080.0,72.8,17,18,3,0,0,0,0,1,7,15,0,0.0,9360.0,4.0,False,False,False,False,True,False,True,False,False,False
44.52,21840.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,21840.0,4.0,False,False,False,False,True,True,False,False,False,False
28.33,19760.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,19760.0,4.0,False,False,False,False,True,True,False,False,False,False
19.3984,12480.0,15.6,17,18,3,0,0,0,0,1,7,15,0,0.0,14040.0,6.0,False,False,False,False,True,False,True,False,False,False
44.52,21840.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,21840.0,4.0,False,False,False,False,True,True,False,False,False,False
22.86,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
44.52,20800.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,20800.0,4.0,False,False,False,False,True,True,False,False,False,False
22.86,15600.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,15600.0,4.0,False,False,False,False,True,True,False,False,False,False
22.44,14560.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,4.0,False,False,False,False,True,True,False,False,False,False
22.44,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
22.44,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
22.44,14560.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,14560.0,4.0,False,False,False,False,True,True,False,False,False,False
22.44,16640.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,16640.0,4.0,False,False,False,False,True,True,False,False,False,False
19.3984,13104.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,13104.0,6.0,False,False,False,False,True,True,False,False,False,False
12.96,312.0,31.2,14,13,2,0,0,0,0,1,3,7,0,0.0,3432.0,12.0,False,False,False,False,True,False,True,True,False,False
27.68,1040.0,78.0,17,18,3,0,0,0,0,1,7,15,0,0.0,8840.0,4.0,False,False,False,False,True,False,True,False,False,False
16.45,1040.0,69.68,14,11,3,0,0,0,1,2,15,15,1,1.0,8008.000000000001,4.0,False,False,False,False,True,False,True,False,False,False
37.8,12480.0,0.0,17,18,3,0,0,0,0,1,7,15,0,0.0,12480.0,12.0,False,False,False,False,True,True,False,False,False,False
16.39,1040.0,70.72,14,11,3,0,0,0,1,2,15,15,1,1.0,8112.0,4.0,False,False,False,False,True,False,True,False,False,False
19.59,10400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10400.0,10.0,False,False,False,False,True,True,False,True,False,False
54.8,21840.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,21840.0,9.0,False,False,False,False,True,True,False,True,False,False
21.99,10920.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10920.0,10.0,False,False,False,False,True,True,False,True,False,False
18.66,12480.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,12480.0,9.0,False,False,False,False,True,True,False,True,False,False
26.94,1040.0,39.52,50,22,2,0,2,2,0,0,5,15,1,0.0,4992.0,8.0,False,False,False,False,True,False,True,True,False,False
40.75,18304.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,18304.0,10.0,False,False,False,False,True,True,False,True,False,False
26.79,520.0,41.6,50,22,2,0,2,2,0,0,5,15,1,0.0,4680.0,13.0,False,False,False,False,True,False,True,True,False,False
19.11,1040.0,43.68,27,11,6,0,3,4,2,0,15,15,0,3.0,5408.0,10.0,False,False,False,False,True,False,True,True,False,False
49.1,1040.0,52.0,50,22,2,0,2,2,0,0,5,15,1,0.0,6240.0,13.0,False,False,False,False,True,False,True,True,False,False
35.67,18564.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,18564.0,10.0,False,False,False,False,True,True,False,True,False,False
19.11,1040.0,43.68,27,11,6,0,3,4,2,0,15,15,0,3.0,5408.0,10.0,False,False,False,False,True,False,True,True,False,False
19.59,10920.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10920.0,10.0,False,False,False,False,True,True,False,True,False,False
19.59,10400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10400.0,10.0,False,False,False,False,True,True,False,True,False,False
19.59,10400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10400.0,10.0,False,False,False,False,True,True,False,True,False,False
19.59,10920.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10920.0,10.0,False,False,False,False,True,True,False,True,False,False
19.59,10400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10400.0,10.0,False,False,False,False,True,True,False,True,False,False
19.59,10400.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10400.0,10.0,False,False,False,False,True,True,False,True,False,False
54.8,2080.0,117.52,27,11,6,0,3,4,2,0,15,15,0,3.0,13832.0,9.0,False,False,False,False,True,False,True,True,False,False
49.25,1040.0,62.4,50,22,2,0,2,2,0,0,5,15,1,0.0,7280.0,13.0,False,False,False,False,True,False,True,True,False,False
46.68,1040.0,52.0,50,22,2,0,2,2,0,0,5,15,1,0.0,6240.0,13.0,False,False,False,False,True,False,True,True,False,False
21.99,9360.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,9360.0,10.0,False,False,False,False,True,True,False,True,False,False
21.99,10920.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10920.0,10.0,False,False,False,False,True,True,False,True,False,False
35.67,18564.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,18564.0,10.0,False,False,False,False,True,True,False,True,False,False
21.99,10920.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10920.0,10.0,False,False,False,False,True,True,False,True,False,False
40.943,436.8,23.92,27,11,6,0,3,4,2,0,15,15,0,3.0,2828.8,8.0,False,False,False,False,True,False,True,True,False,False
24.88,8944.0,41.6,27,11,6,0,3,4,2,0,15,15,0,3.0,13104.0,9.0,False,False,False,False,True,False,True,True,False,False
24.88,8944.0,41.6,27,11,6,0,3,4,2,0,15,15,0,3.0,13104.0,9.0,False,False,False,False,True,False,True,True,False,False
21.67,11440.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,11440.0,10.0,False,False,False,False,True,True,False,True,False,False
21.99,11466.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,11466.0,10.0,False,False,False,False,True,True,False,True,False,False
21.07,10810.8,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10810.8,10.0,False,False,False,False,True,True,False,True,False,False
24.88,9048.0,43.68,27,11,6,0,3,4,2,0,15,15,0,3.0,13416.0,9.0,False,False,False,False,True,False,True,True,False,False
14.14,1130.0,50.85,27,11,6,0,3,4,2,0,15,15,0,3.0,6215.0,9.0,False,False,False,False,True,False,True,True,False,False
14.14,1130.0,50.85,27,11,6,0,3,4,2,0,15,15,0,3.0,6215.0,9.0,False,False,False,False,True,False,True,True,False,False
21.07,11746.35,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,11746.35,10.0,False,False,False,False,True,True,False,True,False,False
19.44,565.0,45.2,50,22,2,0,2,2,0,0,5,15,1,0.0,5085.0,8.0,False,False,False,False,True,False,True,True,False,False
19.44,565.0,45.2,50,22,2,0,2,2,0,0,5,15,1,0.0,5085.0,8.0,False,False,False,False,True,False,True,True,False,False
18.0,1695.0,56.5,27,11,6,0,3,4,2,0,15,15,0,3.0,7345.0,9.0,False,False,False,False,True,False,True,True,False,False
18.66,13608.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,13608.0,9.0,False,False,False,False,True,True,False,True,False,False
24.98,17280.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,17280.0,9.0,False,False,False,False,True,True,False,True,False,False
37.93,324.0,108.0,27,11,6,0,3,4,2,0,15,15,0,3.0,11124.0,5.0,False,False,False,False,True,False,True,True,False,False
30.69,19980.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,19980.0,9.0,False,False,False,False,True,True,False,True,False,False
41.71,18360.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,18360.0,10.0,False,False,False,False,True,True,False,True,False,False
24.98,14688.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,14688.0,9.0,False,False,False,False,True,True,False,True,False,False
23.45,11880.0,30.24,27,11,6,0,3,4,2,0,15,15,0,3.0,14904.0,9.0,False,False,False,False,True,False,True,True,False,False
44.0,21060.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,21060.0,9.0,False,False,False,False,True,True,False,True,False,False
34.19,20412.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,20412.0,9.0,False,False,False,False,True,True,False,True,False,False
30.69,18144.0,17.28,27,11,6,0,3,4,2,0,15,15,0,3.0,19872.0,9.0,False,False,False,False,True,False,True,True,False,False
18.66,12960.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,12960.0,9.0,False,False,False,False,True,True,False,True,False,False
25.02,14580.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,14580.0,9.0,False,False,False,False,True,True,False,True,False,False
44.98,2160.0,51.84,50,22,2,0,2,2,0,0,5,15,1,0.0,7344.0,13.0,False,False,False,False,True,False,True,True,False,False
30.69,8640.0,59.4,27,11,6,0,3,4,2,0,15,15,0,3.0,14580.0,9.0,False,False,False,False,True,False,True,True,False,False
23.45,15660.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,15660.0,9.0,False,False,False,False,True,True,False,True,False,False
21.99,10800.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,10800.0,10.0,False,False,False,False,True,True,False,True,False,False
43.8,21600.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,21600.0,9.0,False,False,False,False,True,True,False,True,False,False
24.88,5400.0,59.4,27,11,6,0,3,4,2,0,15,15,0,3.0,11340.0,9.0,False,False,False,False,True,False,True,True,False,False
24.43,18900.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,18900.0,9.0,False,False,False,False,True,True,False,True,False,False
56.199,540.0,54.0,27,11,6,0,3,4,2,0,15,15,0,3.0,5940.0,8.0,False,False,False,False,True,False,True,True,False,False
24.88,9288.0,47.52,27,11,6,0,3,4,2,0,15,15,0,3.0,14040.0,9.0,False,False,False,False,True,False,True,True,False,False
21.94,540.0,39.96,50,22,2,0,2,2,0,0,5,15,1,0.0,4536.0,13.0,False,False,False,False,True,False,True,True,False,False
21.35,540.0,50.76,27,11,6,0,3,4,2,0,15,15,0,3.0,5616.0,10.0,False,False,False,False,True,False,True,True,False,False
19.11,8640.0,10.8,27,11,6,0,3,4,2,0,15,15,0,3.0,9720.0,10.0,False,False,False,False,True,False,True,True,False,False
49.1,540.0,60.48,50,22,2,0,2,2,0,0,5,15,1,0.0,6588.0,13.0,False,False,False,False,True,False,True,True,False,False
23.01,12960.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,12960.0,10.0,False,False,False,False,True,True,False,True,False,False
23.27,11880.0,0.0,27,11,6,0,3,4,2,0,15,15,0,3.0,11880.0,10.0,False,False,False,False,True,True,False,True,False,False
