,Area_m2,School_Walk_Min,Subway_Count,School_Count_Near,Mart_Count,Price_Hwansan,House_Age,Life_Infra_Score,Pharm_Parking_Sum,House_Type_Multi_Family,House_Type_Multi_Unit,House_Type_Row_House,House_Type_Single_House,House_Type_Villa,Rent_Type_Jeonse,Orientation_East,Orientation_South,Orientation_West
1532,22.9,28,0,0,1,3900.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1533,45.0,18,0,1,0,6500.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1535,23.0,22,0,1,1,4400.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1536,22.0,22,0,1,1,5000.0,25.0,36,4.0,False,False,False,True,False,False,False,False,True
1537,34.0,14,0,2,1,4500.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1539,20.0,14,0,2,1,4900.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1540,33.0,14,0,2,1,4800.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
1542,33.0,14,0,2,1,4800.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1543,40.0,14,0,2,1,5700.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1544,25.0,18,0,1,0,4600.0,23.0,37,3.0,True,False,False,False,False,False,True,False,False
1545,28.0,106,0,0,1,4600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1546,24.0,18,0,1,0,4500.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1547,20.0,106,0,0,1,4000.0,24.0,36,3.0,True,False,False,False,False,False,False,True,False
1548,26.4,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1549,24.0,106,0,0,1,4500.0,26.0,36,3.0,False,False,False,True,False,False,False,False,True
1550,28.0,27,0,4,1,3800.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1551,15.0,114,0,0,0,4700.0,14.0,26,4.0,True,False,False,False,False,False,False,False,True
1552,21.0,27,0,4,1,4100.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1553,21.0,27,0,4,1,3700.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1554,21.0,27,0,4,1,3700.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1555,26.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1556,24.0,106,0,0,1,4100.0,23.0,36,3.0,True,False,False,False,False,False,False,False,True
1557,26.0,106,0,0,1,4400.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1558,28.0,18,0,1,0,5500.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1559,24.0,22,0,1,1,4700.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1560,26.4,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1561,29.39,22,0,1,1,5100.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1562,30.0,18,0,1,0,7000.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1563,26.4,106,0,0,1,4700.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1565,23.0,106,0,0,1,3000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1566,20.0,14,0,2,1,3200.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1567,23.0,106,0,0,1,3900.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1568,50.0,22,0,1,1,2000.0,23.0,36,4.0,True,False,False,False,False,False,False,False,True
1569,30.0,27,0,4,1,4000.0,11.0,20,0.0,True,False,False,False,False,False,False,False,False
1570,46.0,22,0,1,1,8000.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1572,26.0,18,0,1,0,4600.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1573,85.0,50,0,0,1,22000.0,9.0,26,0.0,False,False,False,True,False,False,False,False,True
1574,30.0,22,0,1,1,8000.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1576,26.0,106,0,0,1,4500.0,24.0,36,3.0,True,False,False,False,False,False,True,False,False
1577,20.0,14,0,2,1,4200.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1578,22.0,22,0,1,1,4800.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1579,40.0,106,0,0,1,6000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1580,20.0,106,0,0,1,3900.0,24.0,36,3.0,False,False,False,True,False,False,False,True,False
1581,24.34,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1582,24.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1583,28.0,22,0,1,1,4100.0,23.0,36,4.0,True,False,False,False,False,False,False,False,True
1584,26.4,22,0,1,1,3300.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1585,26.0,22,0,1,1,2000.0,23.0,36,4.0,True,False,False,False,False,False,False,False,True
1586,26.0,14,0,2,1,5000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1587,26.0,14,0,2,1,4500.0,22.0,33,2.0,True,False,False,False,False,False,True,False,False
1588,21.0,27,0,4,1,2700.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1589,20.0,84,0,0,0,5300.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
1590,27.47,106,0,0,1,4000.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1591,20.0,22,0,1,1,4800.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1592,48.0,106,0,0,1,700.0,23.0,36,3.0,True,False,False,False,False,False,False,False,True
1595,24.0,106,0,0,1,2500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1597,25.0,84,0,0,0,5500.0,25.0,4,0.0,True,False,False,False,False,False,False,False,True
1599,23.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1600,26.0,22,0,1,1,4500.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1601,24.0,18,0,1,0,4700.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1603,26.0,14,0,2,1,4000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1604,20.0,18,0,1,0,4500.0,26.0,37,3.0,False,False,False,True,False,False,False,False,True
1605,21.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1606,26.4,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1607,21.44,28,0,0,1,3500.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1608,32.0,106,0,0,1,5200.0,23.0,36,3.0,True,False,False,False,False,False,False,False,True
1610,20.0,22,0,1,1,4900.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1611,50.0,27,0,4,1,5500.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1612,26.0,14,0,2,1,5500.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1613,113.0,18,0,1,0,11500.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1614,17.0,27,0,4,1,4300.0,23.0,20,0.0,True,False,False,False,False,False,False,False,False
1615,20.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1616,26.0,27,0,4,1,4500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1617,30.0,106,0,0,1,4900.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1621,33.0,14,0,2,1,5000.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1623,40.0,18,0,1,0,6500.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1624,22.0,14,0,2,1,4500.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1625,43.0,27,0,4,1,5000.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1626,23.0,18,0,1,0,3800.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1627,23.0,14,0,2,1,4000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1628,21.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1629,20.0,14,0,2,1,3200.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1630,29.0,106,0,0,1,5000.0,26.0,36,3.0,False,False,False,True,False,False,False,False,True
1631,21.0,18,0,1,0,4600.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1632,48.0,106,0,0,1,6300.0,26.0,36,3.0,True,False,False,False,False,False,True,False,False
1633,48.0,106,0,0,1,6000.0,14.0,36,3.0,True,False,False,False,False,False,True,False,False
1634,26.0,22,0,1,1,4500.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1638,24.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1640,26.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1642,49.0,42,0,0,0,8000.0,4.0,11,0.0,True,False,False,False,False,False,False,False,False
1644,24.0,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1645,21.0,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,True,False,False
1646,49.0,22,0,1,1,5500.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1648,24.0,22,0,1,1,4700.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1650,20.0,14,0,2,1,4500.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1651,50.0,28,0,0,1,6000.0,27.0,38,12.0,True,False,False,False,False,False,False,False,True
1652,50.0,14,0,2,1,2500.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1654,24.0,106,0,0,1,5000.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1655,57.0,106,0,0,1,3500.0,28.0,36,3.0,True,False,False,False,False,False,False,False,True
1656,21.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1657,46.0,27,0,4,1,6000.0,28.0,20,0.0,True,False,False,False,False,False,False,False,False
1658,25.0,27,0,4,1,2600.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1659,25.0,106,0,0,1,4600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1661,115.0,22,0,1,1,12000.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1662,40.0,106,0,0,1,900.0,16.0,36,3.0,False,False,False,True,False,False,False,False,True
1663,21.0,106,0,0,1,3500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1666,26.0,106,0,0,1,2000.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1668,26.0,106,0,0,1,4300.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1669,26.0,106,0,0,1,3600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1671,29.0,22,0,1,1,5700.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1673,24.0,106,0,0,1,2900.0,22.0,36,3.0,True,False,False,False,False,False,True,False,False
1677,60.0,106,0,0,1,6700.0,11.0,36,3.0,True,False,False,False,False,False,True,False,False
1678,25.0,106,0,0,1,1100.0,22.0,36,3.0,False,False,False,True,False,False,True,False,False
1681,50.0,22,0,1,1,7500.0,14.0,36,4.0,True,False,False,False,False,False,False,False,True
1682,40.0,22,0,1,1,6200.0,23.0,36,4.0,True,False,False,False,False,False,False,False,True
1684,20.0,14,0,2,1,4600.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1685,24.0,22,0,1,1,4800.0,19.0,36,4.0,True,False,False,False,False,False,False,False,True
1686,36.0,106,0,0,1,5800.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1687,22.0,14,0,2,1,2900.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1688,50.0,27,0,4,1,5500.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1689,23.0,106,0,0,1,4900.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1690,30.0,14,0,2,1,5300.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1691,22.0,28,0,0,1,4600.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1692,20.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1694,40.0,18,0,1,0,6500.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1696,21.0,28,0,0,1,4400.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1698,22.0,14,0,2,1,4800.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1699,26.4,106,0,0,1,4200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1701,49.0,18,0,1,0,6700.0,26.0,37,3.0,True,False,False,False,False,False,True,False,False
1702,21.0,28,0,0,1,4500.0,22.0,38,12.0,True,False,False,False,False,False,False,False,True
1703,55.0,106,0,0,1,5000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1704,26.0,18,0,1,0,5500.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1705,98.0,106,0,0,1,3200.0,26.0,36,3.0,True,False,False,False,False,False,True,False,False
1706,20.0,18,0,1,0,2700.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1707,23.0,106,0,0,1,4900.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1708,69.0,28,0,0,1,8500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1709,60.0,106,0,0,1,6700.0,11.0,36,3.0,True,False,False,False,False,False,True,False,False
1710,58.0,28,0,0,1,7800.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1711,83.0,22,0,1,1,5000.0,28.0,36,4.0,False,False,False,True,False,False,False,False,True
1712,25.0,27,0,4,1,4500.0,24.0,20,0.0,True,False,False,False,False,False,False,False,False
1714,57.0,14,0,2,1,7300.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1717,21.0,106,0,0,1,2600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1718,29.26,18,0,1,0,5000.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1719,24.0,106,0,0,1,4600.0,26.0,36,3.0,True,False,False,False,False,False,False,True,False
1720,20.0,18,0,1,0,4800.0,25.0,37,3.0,False,False,False,True,False,False,True,False,False
1722,26.0,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1724,22.0,28,0,0,1,3000.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1726,26.0,28,0,0,1,3400.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1727,20.0,106,0,0,1,4400.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1728,30.5,28,0,0,1,4200.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1730,22.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1732,23.0,106,0,0,1,4000.0,26.0,36,3.0,True,False,False,False,False,False,True,False,False
1734,16.0,22,0,1,1,3700.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1735,24.0,28,0,0,1,4700.0,24.0,38,12.0,True,False,False,False,False,False,False,False,True
1737,24.0,106,0,0,1,4000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1738,22.9,28,0,0,1,3900.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1739,34.0,27,0,4,1,5500.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1740,24.0,106,0,0,1,1600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1741,20.0,22,0,1,1,4300.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1742,22.11,27,0,4,1,3500.0,23.0,20,0.0,True,False,False,False,False,False,False,False,False
1744,20.0,106,0,0,1,3500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1745,27.0,14,0,2,1,4700.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1747,45.0,14,0,2,1,6000.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1748,25.0,106,0,0,1,3200.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1749,23.0,106,0,0,1,4200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1750,38.0,27,0,4,1,6000.0,26.0,20,0.0,False,False,False,True,False,False,False,False,False
1751,23.0,106,0,0,1,3300.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1753,22.0,27,0,4,1,3700.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1754,24.0,14,0,2,1,4500.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1755,25.0,27,0,4,1,4500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1756,20.0,106,0,0,1,4400.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1757,20.0,106,0,0,1,4300.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1758,24.0,27,0,4,1,3700.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1762,24.0,28,0,0,1,5100.0,23.0,38,12.0,True,False,False,False,False,False,False,False,True
1763,23.09,14,0,2,1,4900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1764,21.0,27,0,4,1,3300.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1765,103.0,106,0,0,1,4400.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1766,28.0,14,0,2,1,4700.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1767,31.2,28,0,0,1,4600.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1768,26.0,18,0,1,0,4400.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
1769,44.0,42,0,0,0,3000.0,16.0,11,0.0,True,False,False,False,False,False,False,False,False
1770,18.0,22,0,1,1,4500.0,24.0,36,4.0,True,False,False,False,False,False,False,False,True
1771,23.0,106,0,0,1,3000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1772,18.0,14,0,2,1,4500.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1773,24.0,22,0,1,1,4500.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1774,21.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
